osm_idx,grid_key,amap_name,amap_address,amap_type,poi_lng,poi_lat,polygon_area_m2
2998,('116.600', '40.150'),马卷村中街1号公寓,马卷村中街1号,商务住宅;住宅区;住宅小区,116.61512,40.17533,642218
2990,('116.600', '40.150'),庙卷3号公寓,庙卷路与花园路交叉口西南200米,商务住宅;住宅区;住宅小区,116.60437,40.16292,467960
3395,('116.550', '40.150'),南郎中村6号院,光明北街与火寺路交叉口西140米,商务住宅;住宅区;住宅小区,116.55217,40.17312,623266
4532,('116.950', '40.050'),温馨家园,幸福东路与吴雄寺村二街交叉口东北20米,商务住宅;住宅区;住宅小区,116.96982,40.07279,380580
4533,('116.950', '40.050'),龙塘公寓,402乡道与故塘路交叉口西北340米,商务住宅;住宅区;住宅小区|住宿服务;旅馆招待所;旅馆招待所,116.95019,40.07682,264894
1285,('116.600', '39.850'),中泽福园B区,京洲南街9号院,商务住宅;住宅区;住宅小区,116.61992,39.87259,18413
3074,('116.500', '40.100'),后街一号,董各庄村后街一号,商务住宅;住宅区;住宅小区,116.51785,40.12436,585900
122,('116.200', '40.050'),中关村医学工程转化中心2号院,[],商务住宅;住宅区;住宅小区,116.21730,40.07189,349264
681,('116.650', '40.000'),北京房地集团总公司弹簧厂家属院,张辛庄北一街与通顺路交叉口东280米,商务住宅;住宅区;住宅小区,116.67459,40.01828,327809
683,('116.650', '40.000'),寨辛庄村261号,窑管路42号,商务住宅;住宅区;住宅小区,116.65883,40.00663,314195
682,('116.650', '40.000'),寨里村160号,寨草路1号,商务住宅;住宅区;住宅小区,116.65233,40.00212,162489
4598,('116.350', '40.150'),沙顺路110号院,顺沙路辅路与秦尚路交叉口南360米,商务住宅;住宅区;住宅区,116.37297,40.17084,58955
2958,('116.050', '40.150'),北流村221号,南雁路与李流路交叉口东240米,商务住宅;住宅区;住宅小区,116.06184,40.16998,334382
2957,('116.050', '40.150'),雨阳别墅,北葛路与南流路交叉口东440米,商务住宅;住宅区;别墅,116.06928,40.16042,419477
604,('116.150', '40.200'),雪山别苑,农场路与北京湾东路交叉口北500米,商务住宅;住宅区;住宅区,116.17402,40.22018,142904
4739,('116.700', '40.000'),平家疃村2区,平疃路与徐平路交叉口北220米,商务住宅;住宅区;住宅小区,116.71696,40.01581,1147564
745,('116.000', '39.900'),北京悉昙酒店员工宿舍,潭王路旧线与王坡路交叉口西北200米,商务住宅;住宅区;宿舍,116.01134,39.90221,157672
765,('115.900', '40.500'),隆田家园,田家营村计划生育办公室西侧200米,商务住宅;住宅区;住宅小区,115.92345,40.50571,252173
1111,('116.350', '39.450'),京南雅院,曹辛庄村西巷9号1号院,商务住宅;住宅区;住宅小区,116.36043,39.46384,291917
1334,('116.700', '40.200'),崇晟园,北小营镇北小营市场,商务住宅;住宅区;住宅小区,116.71888,40.20146,519480
1733,('116.950', '40.350'),郝家庄新村,巨霍路与铁矿路交叉口西140米,商务住宅;住宅区;住宅小区,116.97398,40.36573,28383
3564,('116.950', '40.300'),云峰居,史长峪村,商务住宅;住宅区;住宅小区,116.97180,40.32065,35222
3565,('116.950', '40.300'),石峨村二区,密云区石峨村三区27号,商务住宅;住宅区;住宅小区,116.95727,40.32225,599817
1470,('117.050', '40.150'),鸿福家园,古槐路与平瑞街交叉口西北20米,商务住宅;住宅区;住宅区,117.06848,40.16496,279262
1780,('115.900', '39.700'),周口店镇西庄温馨家园,周胜路南40米,商务住宅;住宅区;住宅小区,115.91900,39.71926,223813
1782,('115.900', '39.700'),长矿社区向阳家属楼,周胜路与良各庄路交叉口西南360米,商务住宅;住宅区;住宅小区,115.91778,39.71431,594093
2742,('116.150', '40.100'),前章村41号,前章村路41号,商务住宅;住宅区;住宅小区,116.17519,40.12219,470914
4807,('116.700', '39.950'),北塘艺术区k28号院,徐宋路,商务住宅;住宅区;住宅小区,116.70995,39.97050,311055
4809,('116.700', '39.950'),沃德中心,宋庄美术馆旁,商务住宅;住宅区;住宅小区,116.71042,39.96322,43069
968,('115.900', '40.350'),大王庄小区南区,康元路与康张路交叉口西220米,商务住宅;住宅区;住宅小区,115.90296,40.37348,45263
145,('115.900', '40.350'),康庄住宅小区三区,康庄镇地税所东20米西南方向130米,商务住宅;住宅区;住宅小区,115.90059,40.36839,453806
965,('115.900', '40.350'),里炮新社区,外石路西50米,商务住宅;住宅区;住宅小区,115.92450,40.35265,97705
4033,('116.150', '40.400'),平北红色第一村,沙塘沟村(近昌平碓臼峪),商务住宅;住宅区;住宅区,116.16043,40.40880,58755
186,('116.900', '39.800'),史东仪村乐民花园,西尹路与候东仪路交叉口东200米,商务住宅;住宅区;住宅小区|公司企业;农林牧渔基地;其它农林牧渔基地,116.90357,39.81822,690877
3434,('116.700', '40.150'),黄家场村文化室,黄望路与顺密路交叉口东160米,商务住宅;住宅区;社区中心,116.71755,40.16674,144803
3436,('116.700', '40.150'),柳行村文化室,柳行路与柳欣一街交叉口东南140米,商务住宅;住宅区;社区中心,116.72186,40.16107,147082
3433,('116.700', '40.150'),fatdragon宿舍,小马南路与白马路辅路交叉口北200米,商务住宅;住宅区;宿舍,116.70361,40.17121,905054
1075,('116.400', '39.550'),北京阳光雅院民宿(大兴机场店),礼贤镇西段家务街南巷西一条3号,商务住宅;住宅区;住宅小区|住宿服务;住宿服务相关;住宿服务相关,116.41128,39.57457,460077
1104,('116.400', '39.550'),东六条一号院,[],商务住宅;住宅区;住宅小区,116.41394,39.55782,615698
1100,('116.250', '39.750'),首青大院,[],商务住宅;住宅区;住宅小区,116.25268,39.77636,360107
1363,('116.400', '39.700'),新华公寓,大张北庄村中街与黄马路交叉口西南160米,商务住宅;住宅区;住宅小区,116.42593,39.71986,629738
1279,('115.950', '40.350'),北京江南兰庭民宿,八达岭镇东曹营村路西南5巷16号,商务住宅;住宅区;住宅小区,115.95884,40.37227,205775
1239,('115.950', '40.350'),西拔子新村,西残路与古长城西路交叉口东140米,商务住宅;住宅区;住宅小区,115.96643,40.35959,96854
1251,('116.200', '39.950'),门头馨村南区,闵庄路南侧香山南路东侧,商务住宅;住宅区;住宅小区,116.20336,39.96745,165268
1893,('115.650', '39.600'),祯日轩雅苑,涞宝路与千榆路交叉口西北220米,商务住宅;住宅区;住宅小区,115.67294,39.60764,6500
4334,('116.800', '40.500'),明月静馨,同福客栈(密关路东),商务住宅;住宅区;住宅小区|体育休闲服务;休闲场所;休闲场所,116.81125,40.52220,88195
4308,('116.800', '40.500'),龙仙居,梨树沟路与密关路交叉口东南100米,商务住宅;住宅区;住宅小区,116.81135,40.50695,94154
2071,('116.150', '39.750'),九洲溪雅苑二区,长兴西街与长悦路交叉口西380米,商务住宅;住宅区;住宅区,116.17106,39.77011,205192
4896,('116.800', '39.850'),侉子店村30号院,胡郎路804站,商务住宅;住宅区;住宅小区,116.81104,39.85727,37328
4672,('116.650', '39.800'),碱厂村130号,九周路8号,商务住宅;住宅区;住宅小区,116.66435,39.81972,236826
237,('116.650', '39.950'),富豪小区,壁富路与长城路交叉口南160米,商务住宅;住宅区;住宅小区,116.65298,39.96782,1921063
3425,('116.350', '40.000'),名苑雅居,科荟路与科域路交叉口东南60米,商务住宅;住宅区;住宅小区,116.36567,40.00786,7436
4104,('115.850', '40.400'),馨雨晓苑,康庄镇马营村二三巷4号,商务住宅;住宅区;住宅小区,115.87527,40.40982,91965
4291,('116.750', '39.750'),马务村1区,吴东路与漷马路交叉口南480米,商务住宅;住宅区;住宅小区,116.75254,39.76656,595986
657,('116.150', '39.900'),金顶街四区南区,金顶东街与苹果园南路交叉口西北80米,商务住宅;住宅区;住宅小区,116.16684,39.92385,59715
2915,('116.750', '40.050'),崇国庄新村,左堤路与龙塘路交叉口东南180米,商务住宅;住宅区;住宅小区,116.75497,40.06249,975997
3396,('116.550', '40.200'),一号公寓,赵全营镇后桑园村窑坑路22号,商务住宅;住宅区;宿舍,116.56037,40.22626,821394
3326,('116.550', '40.200'),北郎中花卉种植专业合作社,康庄大街与昌金路交叉口南20米,商务住宅;住宅区;住宅小区,116.56021,40.20841,565552
4142,('116.700', '40.050'),后堤路14号,沙浮大街90号,商务住宅;住宅区;住宅小区,116.72825,40.06079,390704
4673,('116.600', '39.800'),外郎营村216号,铺大路1号,商务住宅;住宅区;住宅小区,116.62290,39.82355,178711
4674,('116.600', '39.800'),周坡庄村甲19号,周坡路北侧,商务住宅;住宅区;住宅小区,116.61082,39.82248,62561
4514,('116.300', '40.400'),长城溪溪小镇2区,353乡道北100米,商务住宅;住宅区;住宅小区,116.32151,40.40983,55367
4,('116.300', '40.400'),天宏山居37号院,九渡河镇石湖峪37号,商务住宅;住宅区;住宅小区,116.31730,40.40915,109210
430,('116.450', '39.800'),祥龙物流家属楼,红坊路与火道口东路交叉口东南340米,商务住宅;住宅区;住宅小区,116.45855,39.82116,65832
4105,('115.850', '40.350'),榆林堡新村,西官路与城南街交叉口东北260米,商务住宅;住宅区;住宅小区,115.87820,40.36993,524068
361,('115.850', '40.350'),雅居公寓,[],商务住宅;住宅区;住宅区,115.85596,40.35749,764428
4002,('115.800', '40.450'),辉煌假日联排别墅区,[],商务住宅;住宅区;住宅区,115.80515,40.46581,202219
4380,('117.300', '40.200'),鸿福吉祥居,靠郭路与靠山集东路交叉口北100米,商务住宅;住宅区;住宅小区,117.31868,40.20170,507645
4689,('117.050', '40.100'),北台头村文化活动室,北台头路与东赵路交叉口东260米,商务住宅;住宅区;社区中心,117.06874,40.12141,309607
4614,('117.050', '40.100'),鸿福家园,大襟胡同与赵赵路交叉口西300米,商务住宅;住宅区;住宅小区,117.07234,40.11360,882187
4688,('117.050', '40.100'),鸿福吉祥居,东崔路与崔杏路交叉口西280米,商务住宅;住宅区;住宅小区,117.06275,40.10089,409432
4136,('116.550', '39.850'),青荷里-东区,荣晨路与青青北街交叉口西220米,商务住宅;住宅区;住宅区,116.56570,39.86333,67108
3349,('116.150', '40.450'),叶牧小苑,永四路四司村65号,商务住宅;住宅区;住宅小区|体育休闲服务;体育休闲服务场所;体育休闲服务场所,116.15499,40.46424,99676
4488,('116.450', '40.350'),黄坎村733号院,吉寺路,商务住宅;住宅区;住宅小区,116.45415,40.35963,467211
4738,('116.600', '40.000'),吴各庄村173号公寓,[],商务住宅;住宅区;住宅区,116.61989,40.01582,226398
4737,('116.600', '40.000'),管头村311号,窑管路311号,商务住宅;住宅区;住宅小区,116.60567,40.02298,317419
140,('116.550', '40.050'),空港米兰花园,天柱路甲23号,商务住宅;住宅区;住宅小区,116.55503,40.06914,182950
238,('116.800', '40.000'),天源别墅,高楼镇东南各庄村75号,商务住宅;住宅区;别墅,116.80024,40.02281,916170
253,('116.550', '40.000'),金盏金港南路河湾路327号,金港南路1号,商务住宅;住宅区;住宅小区,116.56930,40.01190,1601749
3514,('116.650', '40.850'),满院幸福民宿(喇叭沟原始森林风景区店),喇叭沟门满族乡对角沟门村109号,商务住宅;住宅区;住宅小区,116.65465,40.86451,69047
